T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.859,245.0,0.14999999999999858,6.66666666666673,PUT,12.47,12.21,-0.27,0.2981,0.2947
0.859,250.0,0.14999999999999858,6.66666666666673,PUT,13.82,13.54,-0.28,0.2942,0.2908
0.859,260.0,0.14999999999999858,6.66666666666673,PUT,16.93,16.56,-0.37,0.2874,0.2834
0.859,265.0,0.20000000000000284,4.999999999999929,PUT,18.65,18.25,-0.4,0.2841,0.2798
0.859,270.0,0.20000000000000284,4.999999999999929,PUT,20.55,20.07,-0.48,0.2813,0.2764
0.859,285.0,0.20000000000000284,4.999999999999929,CALL,27.7,28.05,0.35,0.2634,0.2668
0.859,295.0,0.14999999999999858,6.66666666666673,CALL,22.93,23.28,0.35,0.2577,0.2611
0.859,300.0,0.29999999999999716,3.333333333333365,CALL,20.7,21.11,0.41,0.2545,0.2585
0.859,305.0,0.14999999999999858,6.66666666666673,CALL,18.73,19.1,0.37,0.2524,0.2561
0.859,310.0,0.14999999999999858,6.66666666666673,CALL,16.88,17.22,0.35,0.2503,0.2538
0.859,315.0,0.14999999999999858,6.66666666666673,CALL,15.18,15.49,0.32,0.2484,0.2516
0.859,325.0,0.14999999999999858,6.66666666666673,CALL,12.18,12.44,0.26,0.245,0.2478
0.859,330.0,0.14999999999999858,6.66666666666673,CALL,10.88,11.11,0.23,0.2435,0.2461
0.859,335.0,0.14999999999999858,6.66666666666673,CALL,9.68,9.9,0.22,0.242,0.2446
0.859,340.0,0.14999999999999858,6.66666666666673,CALL,8.62,8.81,0.18,0.2411,0.2433
0.859,345.0,0.15000000000000036,6.666666666666651,CALL,7.67,7.82,0.15,0.2402,0.2421
0.859,360.0,0.09999999999999964,10.000000000000036,CALL,5.35,5.44,0.09,0.238,0.2393
0.935,195.0,0.15000000000000036,6.666666666666651,PUT,4.33,4.2,-0.13,0.3396,0.3366
0.935,200.0,0.15000000000000036,6.666666666666651,PUT,4.88,4.76,-0.12,0.3345,0.332
0.935,210.0,0.09999999999999964,10.000000000000036,PUT,6.15,6.06,-0.09,0.3247,0.3231
0.935,220.0,0.15000000000000036,6.666666666666651,PUT,7.72,7.64,-0.09,0.316,0.3146
0.935,240.0,0.14999999999999858,6.66666666666673,PUT,11.88,11.77,-0.1,0.2999,0.2986
0.935,250.0,0.1999999999999993,5.000000000000018,PUT,14.55,14.41,-0.14,0.2928,0.2912
0.935,260.0,0.14999999999999858,6.66666666666673,PUT,17.68,17.49,-0.18,0.2861,0.2842
0.935,270.0,0.20000000000000284,4.999999999999929,PUT,21.35,21.05,-0.3,0.2807,0.2776
0.935,290.0,0.14999999999999858,6.66666666666673,CALL,26.73,27.28,0.55,0.2607,0.2659
0.935,310.0,0.14999999999999858,6.66666666666673,CALL,18.27,18.84,0.56,0.2509,0.2562
0.935,320.0,0.14999999999999858,6.66666666666673,CALL,14.93,15.43,0.5,0.2472,0.2522
0.935,330.0,0.14999999999999858,6.66666666666673,CALL,12.07,12.52,0.45,0.244,0.2487
0.935,340.0,0.14999999999999858,6.66666666666673,CALL,9.72,10.09,0.37,0.2417,0.2458
0.935,360.0,0.09999999999999964,10.000000000000036,CALL,6.2,6.44,0.24,0.2382,0.2415
